,Date,ANFCI,d_ANFCI
620,1982-11-26,1.28,-0.139
621,1982-12-03,1.206,-0.07400000000000007
622,1982-12-10,1.169,-0.03699999999999992
623,1982-12-17,1.145,-0.02400000000000002
624,1982-12-24,1.104,-0.040999999999999925
625,1982-12-31,1.033,-0.07100000000000017
626,1983-01-07,0.932,-0.10099999999999987
627,1983-01-14,0.813,-0.1190000000000001
628,1983-01-21,0.69,-0.123
629,1983-01-28,0.581,-0.10899999999999999
630,1983-02-04,0.496,-0.08499999999999996
631,1983-02-11,0.432,-0.064
632,1983-02-18,0.388,-0.043999999999999984
633,1983-02-25,0.36,-0.028000000000000025
634,1983-03-04,0.34,-0.019999999999999962
635,1983-03-11,0.335,-0.0050000000000000044
636,1983-03-18,0.343,0.008000000000000007
637,1983-03-25,0.354,0.010999999999999954
638,1983-04-01,0.359,0.0050000000000000044
639,1983-04-08,0.345,-0.014000000000000012
640,1983-04-15,0.302,-0.04299999999999998
641,1983-04-22,0.231,-0.07099999999999998
642,1983-04-29,0.142,-0.08900000000000002
643,1983-05-06,0.05,-0.09199999999999998
644,1983-05-13,-0.029,-0.079
645,1983-05-20,-0.087,-0.057999999999999996
646,1983-05-27,-0.129,-0.04200000000000001
647,1983-06-03,-0.156,-0.026999999999999996
648,1983-06-10,-0.171,-0.015000000000000013
649,1983-06-17,-0.176,-0.004999999999999977
650,1983-06-24,-0.169,0.0069999999999999785
651,1983-07-01,-0.146,0.02300000000000002
652,1983-07-08,-0.114,0.03199999999999999
653,1983-07-15,-0.079,0.035
654,1983-07-22,-0.055,0.024
655,1983-07-29,-0.046,0.009000000000000001
656,1983-08-05,-0.054,-0.008
657,1983-08-12,-0.076,-0.022
658,1983-08-19,-0.106,-0.03
659,1983-08-26,-0.14,-0.034000000000000016
660,1983-09-02,-0.177,-0.03699999999999998
661,1983-09-09,-0.22,-0.04300000000000001
662,1983-09-16,-0.269,-0.049000000000000016
663,1983-09-23,-0.313,-0.043999999999999984
664,1983-09-30,-0.347,-0.033999999999999975
665,1983-10-07,-0.36,-0.013000000000000012
666,1983-10-14,-0.347,0.013000000000000012
667,1983-10-21,-0.312,0.034999999999999976
668,1983-10-28,-0.268,0.043999999999999984
669,1983-11-04,-0.218,0.05000000000000002
670,1983-11-11,-0.172,0.04600000000000001
671,1983-11-18,-0.124,0.04799999999999999
672,1983-11-25,-0.07,0.05399999999999999
673,1983-12-02,-0.01,0.060000000000000005
674,1983-12-09,0.05,0.060000000000000005
675,1983-12-16,0.099,0.049
676,1983-12-23,0.123,0.023999999999999994
677,1983-12-30,0.113,-0.009999999999999995
678,1984-01-06,0.075,-0.038000000000000006
679,1984-01-13,0.016,-0.059
680,1984-01-20,-0.053,-0.069
681,1984-01-27,-0.12,-0.067
682,1984-02-03,-0.181,-0.061
683,1984-02-10,-0.234,-0.05300000000000002
684,1984-02-17,-0.275,-0.04100000000000001
685,1984-02-24,-0.301,-0.025999999999999968
686,1984-03-02,-0.308,-0.007000000000000006
687,1984-03-09,-0.293,0.015000000000000013
688,1984-03-16,-0.257,0.035999999999999976
689,1984-03-23,-0.207,0.05000000000000002
690,1984-03-30,-0.145,0.062
691,1984-04-06,-0.073,0.072
692,1984-04-13,0.012,0.08499999999999999
693,1984-04-20,0.118,0.106
694,1984-04-27,0.247,0.129
695,1984-05-04,0.394,0.14700000000000002
696,1984-05-11,0.55,0.15600000000000003
697,1984-05-18,0.7,0.1499999999999999
698,1984-05-25,0.836,0.136
699,1984-06-01,0.958,0.122
700,1984-06-08,1.065,0.10699999999999998
701,1984-06-15,1.162,0.09699999999999998
702,1984-06-22,1.241,0.07900000000000018
703,1984-06-29,1.286,0.04499999999999993
704,1984-07-06,1.281,-0.0050000000000001155
705,1984-07-13,1.219,-0.06199999999999983
706,1984-07-20,1.108,-0.11099999999999999
707,1984-07-27,0.968,-0.14000000000000012
708,1984-08-03,0.826,-0.14200000000000002
709,1984-08-10,0.704,-0.122
710,1984-08-17,0.614,-0.08999999999999997
711,1984-08-24,0.552,-0.061999999999999944
712,1984-08-31,0.507,-0.04500000000000004
713,1984-09-07,0.471,-0.03600000000000003
714,1984-09-14,0.434,-0.03699999999999998
715,1984-09-21,0.391,-0.04299999999999998
716,1984-09-28,0.342,-0.04899999999999999
717,1984-10-05,0.291,-0.051000000000000045
718,1984-10-12,0.236,-0.05499999999999999
719,1984-10-19,0.177,-0.059
720,1984-10-26,0.116,-0.060999999999999985
721,1984-11-02,0.056,-0.060000000000000005
722,1984-11-09,-0.003,-0.059000000000000004
723,1984-11-16,-0.057,-0.054
724,1984-11-23,-0.103,-0.04599999999999999
725,1984-11-30,-0.141,-0.03799999999999999
726,1984-12-07,-0.174,-0.033
727,1984-12-14,-0.207,-0.033
728,1984-12-21,-0.245,-0.038000000000000006
729,1984-12-28,-0.289,-0.043999999999999984
730,1985-01-04,-0.338,-0.049000000000000044
731,1985-01-11,-0.385,-0.046999999999999986
732,1985-01-18,-0.42,-0.034999999999999976
733,1985-01-25,-0.439,-0.019000000000000017
734,1985-02-01,-0.439,0.0
735,1985-02-08,-0.422,0.017000000000000015
736,1985-02-15,-0.393,0.02899999999999997
737,1985-02-22,-0.36,0.03300000000000003
738,1985-03-01,-0.326,0.033999999999999975
739,1985-03-08,-0.295,0.031000000000000028
740,1985-03-15,-0.269,0.025999999999999968
741,1985-03-22,-0.251,0.018000000000000016
742,1985-03-29,-0.244,0.007000000000000006
743,1985-04-05,-0.256,-0.01200000000000001
744,1985-04-12,-0.287,-0.030999999999999972
745,1985-04-19,-0.335,-0.04800000000000004
746,1985-04-26,-0.396,-0.061
747,1985-05-03,-0.459,-0.063
748,1985-05-10,-0.516,-0.056999999999999995
749,1985-05-17,-0.557,-0.041000000000000036
750,1985-05-24,-0.579,-0.02199999999999991
751,1985-05-31,-0.579,0.0
752,1985-06-07,-0.555,0.02399999999999991
753,1985-06-14,-0.512,0.04300000000000004
754,1985-06-21,-0.454,0.057999999999999996
755,1985-06-28,-0.388,0.066
756,1985-07-05,-0.32,0.068
757,1985-07-12,-0.257,0.063
758,1985-07-19,-0.199,0.057999999999999996
759,1985-07-26,-0.146,0.05300000000000002
760,1985-08-02,-0.094,0.05199999999999999
761,1985-08-09,-0.042,0.052
762,1985-08-16,0.011,0.053000000000000005
763,1985-08-23,0.059,0.048
764,1985-08-30,0.101,0.04200000000000001
765,1985-09-06,0.13,0.028999999999999998
766,1985-09-13,0.143,0.012999999999999984
767,1985-09-20,0.139,-0.003999999999999976
768,1985-09-27,0.118,-0.02100000000000002
769,1985-10-04,0.079,-0.03899999999999999
770,1985-10-11,0.026,-0.053000000000000005
771,1985-10-18,-0.035,-0.061
772,1985-10-25,-0.096,-0.061
773,1985-11-01,-0.146,-0.04999999999999999
774,1985-11-08,-0.176,-0.03
775,1985-11-15,-0.181,-0.0050000000000000044
776,1985-11-22,-0.159,0.021999999999999992
777,1985-11-29,-0.119,0.04000000000000001
778,1985-12-06,-0.073,0.046
779,1985-12-13,-0.03,0.043
780,1985-12-20,-0.001,0.028999999999999998
781,1985-12-27,0.015,0.016
782,1986-01-03,0.016,0.0010000000000000009
783,1986-01-10,0.005,-0.011
784,1986-01-17,-0.018,-0.023
785,1986-01-24,-0.051,-0.033
786,1986-01-31,-0.094,-0.043000000000000003
787,1986-02-07,-0.14,-0.04600000000000001
788,1986-02-14,-0.179,-0.03899999999999998
789,1986-02-21,-0.203,-0.02400000000000002
790,1986-02-28,-0.205,-0.001999999999999974
791,1986-03-07,-0.188,0.016999999999999987
792,1986-03-14,-0.16,0.027999999999999997
793,1986-03-21,-0.134,0.025999999999999995
794,1986-03-28,-0.12,0.014000000000000012
795,1986-04-04,-0.125,-0.0050000000000000044
796,1986-04-11,-0.144,-0.01899999999999999
797,1986-04-18,-0.166,-0.02200000000000002
798,1986-04-25,-0.183,-0.016999999999999987
799,1986-05-02,-0.186,-0.0030000000000000027
800,1986-05-09,-0.169,0.016999999999999987
801,1986-05-16,-0.135,0.034
802,1986-05-23,-0.084,0.051000000000000004
803,1986-05-30,-0.02,0.064
804,1986-06-06,0.052,0.072
805,1986-06-13,0.126,0.07400000000000001
806,1986-06-20,0.193,0.067
807,1986-06-27,0.24,0.046999999999999986
808,1986-07-04,0.259,0.019000000000000017
809,1986-07-11,0.246,-0.013000000000000012
810,1986-07-18,0.198,-0.04799999999999999
811,1986-07-25,0.122,-0.07600000000000001
812,1986-08-01,0.028,-0.094
813,1986-08-08,-0.069,-0.097
814,1986-08-15,-0.154,-0.08499999999999999
815,1986-08-22,-0.214,-0.06
816,1986-08-29,-0.24,-0.025999999999999995
817,1986-09-05,-0.231,0.00899999999999998
818,1986-09-12,-0.193,0.038000000000000006
819,1986-09-19,-0.142,0.05100000000000002
820,1986-09-26,-0.092,0.04999999999999999
821,1986-10-03,-0.054,0.038
822,1986-10-10,-0.037,0.017
823,1986-10-17,-0.039,-0.0020000000000000018
824,1986-10-24,-0.054,-0.015
825,1986-10-31,-0.078,-0.024
826,1986-11-07,-0.107,-0.028999999999999998
827,1986-11-14,-0.135,-0.02800000000000001
828,1986-11-21,-0.158,-0.022999999999999993
829,1986-11-28,-0.171,-0.013000000000000012
830,1986-12-05,-0.17,0.0010000000000000009
831,1986-12-12,-0.155,0.015000000000000013
832,1986-12-19,-0.131,0.023999999999999994
833,1986-12-26,-0.105,0.02600000000000001
834,1987-01-02,-0.09,0.015
835,1987-01-09,-0.087,0.0030000000000000027
836,1987-01-16,-0.096,-0.009000000000000008
837,1987-01-23,-0.11,-0.013999999999999999
838,1987-01-30,-0.125,-0.015
839,1987-02-06,-0.134,-0.009000000000000008
840,1987-02-13,-0.138,-0.0040000000000000036
841,1987-02-20,-0.14,-0.0020000000000000018
842,1987-02-27,-0.141,-0.0009999999999999731
843,1987-03-06,-0.138,0.002999999999999975
844,1987-03-13,-0.117,0.021000000000000005
845,1987-03-20,-0.066,0.051000000000000004
846,1987-03-27,0.02,0.08600000000000001
847,1987-04-03,0.144,0.12399999999999999
848,1987-04-10,0.298,0.154
849,1987-04-17,0.475,0.177
850,1987-04-24,0.66,0.18500000000000005
851,1987-05-01,0.838,0.17799999999999994
852,1987-05-08,1.001,0.16299999999999992
853,1987-05-15,1.127,0.1260000000000001
854,1987-05-22,1.208,0.08099999999999996
855,1987-05-29,1.227,0.019000000000000128
856,1987-06-05,1.189,-0.038000000000000034
857,1987-06-12,1.111,-0.07800000000000007
858,1987-06-19,1.005,-0.1060000000000001
859,1987-06-26,0.894,-0.11099999999999988
860,1987-07-03,0.788,-0.10599999999999998
861,1987-07-10,0.686,-0.10199999999999998
862,1987-07-17,0.578,-0.1080000000000001
863,1987-07-24,0.463,-0.11499999999999994
864,1987-07-31,0.351,-0.11200000000000004
865,1987-08-07,0.263,-0.08799999999999997
866,1987-08-14,0.212,-0.05100000000000002
867,1987-08-21,0.216,0.0040000000000000036
868,1987-08-28,0.274,0.058000000000000024
869,1987-09-04,0.381,0.10699999999999998
870,1987-09-11,0.522,0.14100000000000001
871,1987-09-18,0.695,0.17299999999999993
872,1987-09-25,0.896,0.20100000000000007
873,1987-10-02,1.123,0.22699999999999998
874,1987-10-09,1.351,0.22799999999999998
875,1987-10-16,1.548,0.19700000000000006
876,1987-10-23,1.689,0.14100000000000001
877,1987-10-30,1.748,0.05899999999999994
878,1987-11-06,1.729,-0.018999999999999906
879,1987-11-13,1.667,-0.062000000000000055
880,1987-11-20,1.597,-0.07000000000000006
881,1987-11-27,1.54,-0.05699999999999994
882,1987-12-04,1.501,-0.039000000000000146
883,1987-12-11,1.457,-0.04399999999999982
884,1987-12-18,1.396,-0.061000000000000165
885,1987-12-25,1.301,-0.09499999999999997
886,1988-01-01,1.176,-0.125
887,1988-01-08,1.038,-0.1379999999999999
888,1988-01-15,0.907,-0.131
889,1988-01-22,0.786,-0.121
890,1988-01-29,0.677,-0.10899999999999999
891,1988-02-05,0.575,-0.10200000000000009
892,1988-02-12,0.478,-0.09699999999999998
893,1988-02-19,0.394,-0.08399999999999996
894,1988-02-26,0.329,-0.065
895,1988-03-04,0.293,-0.03600000000000003
896,1988-03-11,0.288,-0.0050000000000000044
897,1988-03-18,0.313,0.025000000000000022
898,1988-03-25,0.352,0.03899999999999998
899,1988-04-01,0.4,0.04800000000000004
900,1988-04-08,0.45,0.04999999999999999
901,1988-04-15,0.495,0.044999999999999984
902,1988-04-22,0.536,0.041000000000000036
903,1988-04-29,0.568,0.03199999999999992
904,1988-05-06,0.588,0.020000000000000018
905,1988-05-13,0.596,0.008000000000000007
906,1988-05-20,0.591,-0.0050000000000000044
907,1988-05-27,0.58,-0.01100000000000001
908,1988-06-03,0.573,-0.007000000000000006
909,1988-06-10,0.577,0.0040000000000000036
910,1988-06-17,0.593,0.016000000000000014
911,1988-06-24,0.621,0.028000000000000025
912,1988-07-01,0.657,0.03600000000000003
913,1988-07-08,0.69,0.03299999999999992
914,1988-07-15,0.72,0.030000000000000027
915,1988-07-22,0.745,0.025000000000000022
916,1988-07-29,0.761,0.016000000000000014
917,1988-08-05,0.767,0.006000000000000005
918,1988-08-12,0.756,-0.01100000000000001
919,1988-08-19,0.723,-0.03300000000000003
920,1988-08-26,0.665,-0.05799999999999994
921,1988-09-02,0.593,-0.07200000000000006
922,1988-09-09,0.515,-0.07799999999999996
923,1988-09-16,0.449,-0.066
924,1988-09-23,0.402,-0.046999999999999986
925,1988-09-30,0.373,-0.029000000000000026
926,1988-10-07,0.355,-0.018000000000000016
927,1988-10-14,0.337,-0.01799999999999996
928,1988-10-21,0.314,-0.02300000000000002
929,1988-10-28,0.288,-0.026000000000000023
930,1988-11-04,0.264,-0.023999999999999966
931,1988-11-11,0.25,-0.014000000000000012
932,1988-11-18,0.246,-0.0040000000000000036
933,1988-11-25,0.248,0.0020000000000000018
934,1988-12-02,0.248,0.0
935,1988-12-09,0.242,-0.006000000000000005
936,1988-12-16,0.229,-0.012999999999999984
937,1988-12-23,0.215,-0.014000000000000012
938,1988-12-30,0.204,-0.01100000000000001
939,1989-01-06,0.2,-0.003999999999999976
940,1989-01-13,0.204,0.003999999999999976
941,1989-01-20,0.215,0.01100000000000001
942,1989-01-27,0.237,0.021999999999999992
943,1989-02-03,0.276,0.039000000000000035
944,1989-02-10,0.34,0.064
945,1989-02-17,0.434,0.09399999999999997
946,1989-02-24,0.556,0.12200000000000005
947,1989-03-03,0.694,0.1379999999999999
948,1989-03-10,0.828,0.134
949,1989-03-17,0.942,0.11399999999999999
950,1989-03-24,1.021,0.07899999999999996
951,1989-03-31,1.058,0.037000000000000144
952,1989-04-07,1.058,0.0
953,1989-04-14,1.022,-0.03600000000000003
954,1989-04-21,0.954,-0.06800000000000006
955,1989-04-28,0.862,-0.09199999999999997
956,1989-05-05,0.747,-0.11499999999999999
957,1989-05-12,0.623,-0.124
958,1989-05-19,0.502,-0.121
959,1989-05-26,0.404,-0.09799999999999998
960,1989-06-02,0.342,-0.062
961,1989-06-09,0.319,-0.02300000000000002
962,1989-06-16,0.326,0.007000000000000006
963,1989-06-23,0.342,0.016000000000000014
964,1989-06-30,0.346,0.003999999999999948
965,1989-07-07,0.325,-0.020999999999999963
966,1989-07-14,0.273,-0.05199999999999999
967,1989-07-21,0.208,-0.06500000000000003
968,1989-07-28,0.147,-0.061
969,1989-08-04,0.109,-0.03799999999999999
970,1989-08-11,0.107,-0.0020000000000000018
971,1989-08-18,0.141,0.03399999999999999
972,1989-08-25,0.203,0.06200000000000003
973,1989-09-01,0.284,0.08099999999999996
974,1989-09-08,0.373,0.08900000000000002
975,1989-09-15,0.461,0.08800000000000002
976,1989-09-22,0.535,0.07400000000000001
977,1989-09-29,0.588,0.052999999999999936
978,1989-10-06,0.61,0.02200000000000002
979,1989-10-13,0.592,-0.018000000000000016
980,1989-10-20,0.538,-0.05399999999999994
981,1989-10-27,0.455,-0.08300000000000002
982,1989-11-03,0.357,-0.09800000000000003
983,1989-11-10,0.261,-0.09599999999999997
984,1989-11-17,0.177,-0.08400000000000002
985,1989-11-24,0.109,-0.06799999999999999
986,1989-12-01,0.058,-0.051
987,1989-12-08,0.02,-0.038000000000000006
988,1989-12-15,-0.008,-0.028
989,1989-12-22,-0.024,-0.016
990,1989-12-29,-0.032,-0.008
991,1990-01-05,-0.031,0.0010000000000000009
992,1990-01-12,-0.028,0.002999999999999999
993,1990-01-19,-0.03,-0.0019999999999999983
994,1990-01-26,-0.04,-0.010000000000000002
995,1990-02-02,-0.064,-0.024
996,1990-02-09,-0.097,-0.033
997,1990-02-16,-0.131,-0.034
998,1990-02-23,-0.161,-0.03
999,1990-03-02,-0.18,-0.01899999999999999
1000,1990-03-09,-0.187,-0.007000000000000006
1001,1990-03-16,-0.18,0.007000000000000006
1002,1990-03-23,-0.164,0.015999999999999986
1003,1990-03-30,-0.138,0.025999999999999995
1004,1990-04-06,-0.103,0.03500000000000002
1005,1990-04-13,-0.063,0.039999999999999994
1006,1990-04-20,-0.024,0.039
1007,1990-04-27,0.005,0.029
1008,1990-05-04,0.013,0.008
1009,1990-05-11,-0.001,-0.013999999999999999
1010,1990-05-18,-0.035,-0.034
1011,1990-05-25,-0.078,-0.043
1012,1990-06-01,-0.12,-0.041999999999999996
1013,1990-06-08,-0.15,-0.03
1014,1990-06-15,-0.167,-0.017000000000000015
1015,1990-06-22,-0.175,-0.00799999999999998
1016,1990-06-29,-0.176,-0.0010000000000000009
1017,1990-07-06,-0.172,0.0040000000000000036
1018,1990-07-13,-0.163,0.00899999999999998
1019,1990-07-20,-0.142,0.02100000000000002
1020,1990-07-27,-0.11,0.03199999999999999
1021,1990-08-03,-0.069,0.040999999999999995
1022,1990-08-10,-0.024,0.045000000000000005
1023,1990-08-17,0.017,0.041
1024,1990-08-24,0.055,0.038
1025,1990-08-31,0.094,0.039
1026,1990-09-07,0.142,0.04799999999999999
1027,1990-09-14,0.202,0.060000000000000026
1028,1990-09-21,0.269,0.067
1029,1990-09-28,0.335,0.066
1030,1990-10-05,0.379,0.043999999999999984
1031,1990-10-12,0.397,0.018000000000000016
1032,1990-10-19,0.39,-0.007000000000000006
1033,1990-10-26,0.367,-0.02300000000000002
1034,1990-11-02,0.343,-0.023999999999999966
1035,1990-11-09,0.329,-0.014000000000000012
1036,1990-11-16,0.328,-0.0010000000000000009
1037,1990-11-23,0.341,0.013000000000000012
1038,1990-11-30,0.368,0.02699999999999997
1039,1990-12-07,0.402,0.03400000000000003
1040,1990-12-14,0.446,0.043999999999999984
1041,1990-12-21,0.502,0.055999999999999994
1042,1990-12-28,0.554,0.052000000000000046
1043,1991-01-04,0.585,0.030999999999999917
1044,1991-01-11,0.586,0.0010000000000000009
1045,1991-01-18,0.545,-0.040999999999999925
1046,1991-01-25,0.461,-0.08400000000000002
1047,1991-02-01,0.36,-0.10100000000000003
1048,1991-02-08,0.259,-0.10099999999999998
1049,1991-02-15,0.176,-0.08300000000000002
1050,1991-02-22,0.117,-0.05899999999999998
1051,1991-03-01,0.076,-0.04100000000000001
1052,1991-03-08,0.042,-0.033999999999999996
1053,1991-03-15,0.007,-0.035
1054,1991-03-22,-0.032,-0.039
1055,1991-03-29,-0.07,-0.038000000000000006
1056,1991-04-05,-0.101,-0.031
1057,1991-04-12,-0.12,-0.01899999999999999
1058,1991-04-19,-0.132,-0.01200000000000001
1059,1991-04-26,-0.137,-0.0050000000000000044
1060,1991-05-03,-0.141,-0.003999999999999976
1061,1991-05-10,-0.146,-0.0050000000000000044
1062,1991-05-17,-0.148,-0.0020000000000000018
1063,1991-05-24,-0.146,0.0020000000000000018
1064,1991-05-31,-0.14,0.005999999999999978
1065,1991-06-07,-0.137,0.0030000000000000027
1066,1991-06-14,-0.144,-0.0069999999999999785
1067,1991-06-21,-0.172,-0.027999999999999997
1068,1991-06-28,-0.222,-0.05000000000000002
1069,1991-07-05,-0.294,-0.07199999999999998
1070,1991-07-12,-0.376,-0.08200000000000002
1071,1991-07-19,-0.457,-0.08100000000000002
1072,1991-07-26,-0.527,-0.07
1073,1991-08-02,-0.58,-0.052999999999999936
1074,1991-08-09,-0.617,-0.03700000000000003
1075,1991-08-16,-0.639,-0.02200000000000002
1076,1991-08-23,-0.654,-0.015000000000000013
1077,1991-08-30,-0.664,-0.010000000000000009
1078,1991-09-06,-0.668,-0.0040000000000000036
1079,1991-09-13,-0.671,-0.0030000000000000027
1080,1991-09-20,-0.67,0.0010000000000000009
1081,1991-09-27,-0.666,0.0040000000000000036
1082,1991-10-04,-0.664,0.0020000000000000018
1083,1991-10-11,-0.667,-0.0030000000000000027
1084,1991-10-18,-0.674,-0.007000000000000006
1085,1991-10-25,-0.685,-0.01100000000000001
1086,1991-11-01,-0.696,-0.010999999999999899
1087,1991-11-08,-0.702,-0.006000000000000005
1088,1991-11-15,-0.703,-0.0010000000000000009
1089,1991-11-22,-0.702,0.0010000000000000009
1090,1991-11-29,-0.704,-0.0020000000000000018
1091,1991-12-06,-0.714,-0.010000000000000009
1092,1991-12-13,-0.732,-0.018000000000000016
1093,1991-12-20,-0.751,-0.019000000000000017
1094,1991-12-27,-0.766,-0.015000000000000013
1095,1992-01-03,-0.772,-0.006000000000000005
1096,1992-01-10,-0.766,0.006000000000000005
1097,1992-01-17,-0.754,0.01200000000000001
1098,1992-01-24,-0.743,0.01100000000000001
1099,1992-01-31,-0.739,0.0040000000000000036
1100,1992-02-07,-0.742,-0.0030000000000000027
1101,1992-02-14,-0.747,-0.0050000000000000044
1102,1992-02-21,-0.75,-0.0030000000000000027
1103,1992-02-28,-0.749,0.0010000000000000009
1104,1992-03-06,-0.743,0.006000000000000005
1105,1992-03-13,-0.738,0.0050000000000000044
1106,1992-03-20,-0.74,-0.0020000000000000018
1107,1992-03-27,-0.751,-0.01100000000000001
1108,1992-04-03,-0.77,-0.019000000000000017
1109,1992-04-10,-0.794,-0.02400000000000002
1110,1992-04-17,-0.819,-0.02499999999999991
1111,1992-04-24,-0.843,-0.02400000000000002
1112,1992-05-01,-0.867,-0.02400000000000002
1113,1992-05-08,-0.89,-0.02300000000000002
1114,1992-05-15,-0.913,-0.02300000000000002
1115,1992-05-22,-0.935,-0.02200000000000002
1116,1992-05-29,-0.953,-0.017999999999999905
1117,1992-06-05,-0.968,-0.015000000000000013
1118,1992-06-12,-0.981,-0.013000000000000012
1119,1992-06-19,-0.996,-0.015000000000000013
1120,1992-06-26,-1.012,-0.016000000000000014
1121,1992-07-03,-1.029,-0.016999999999999904
1122,1992-07-10,-1.043,-0.014000000000000012
1123,1992-07-17,-1.051,-0.008000000000000007
1124,1992-07-24,-1.048,0.0029999999999998916
1125,1992-07-31,-1.035,0.013000000000000123
1126,1992-08-07,-1.016,0.018999999999999906
1127,1992-08-14,-0.996,0.020000000000000018
1128,1992-08-21,-0.98,0.016000000000000014
1129,1992-08-28,-0.967,0.013000000000000012
1130,1992-09-04,-0.953,0.014000000000000012
1131,1992-09-11,-0.935,0.017999999999999905
1132,1992-09-18,-0.907,0.028000000000000025
1133,1992-09-25,-0.871,0.03600000000000003
1134,1992-10-02,-0.83,0.041000000000000036
1135,1992-10-09,-0.791,0.038999999999999924
1136,1992-10-16,-0.757,0.03400000000000003
1137,1992-10-23,-0.73,0.027000000000000024
1138,1992-10-30,-0.711,0.019000000000000017
1139,1992-11-06,-0.702,0.009000000000000008
1140,1992-11-13,-0.704,-0.0020000000000000018
1141,1992-11-20,-0.723,-0.019000000000000017
1142,1992-11-27,-0.761,-0.038000000000000034
1143,1992-12-04,-0.82,-0.05899999999999994
1144,1992-12-11,-0.891,-0.07100000000000006
1145,1992-12-18,-0.96,-0.06899999999999995
1146,1992-12-25,-1.018,-0.05800000000000005
1147,1993-01-01,-1.059,-0.040999999999999925
1148,1993-01-08,-1.081,-0.02200000000000002
1149,1993-01-15,-1.091,-0.010000000000000009
1150,1993-01-22,-1.094,-0.0030000000000001137
1151,1993-01-29,-1.094,0.0
1152,1993-02-05,-1.093,0.001000000000000112
1153,1993-02-12,-1.092,0.0009999999999998899
1154,1993-02-19,-1.089,0.0030000000000001137
1155,1993-02-26,-1.086,0.0029999999999998916
1156,1993-03-05,-1.083,0.0030000000000001137
1157,1993-03-12,-1.082,0.0009999999999998899
1158,1993-03-19,-1.083,-0.0009999999999998899
1159,1993-03-26,-1.085,-0.0020000000000000018
1160,1993-04-02,-1.085,0.0
1161,1993-04-09,-1.086,-0.001000000000000112
1162,1993-04-16,-1.085,0.001000000000000112
1163,1993-04-23,-1.086,-0.001000000000000112
1164,1993-04-30,-1.091,-0.004999999999999893
1165,1993-05-07,-1.095,-0.0040000000000000036
1166,1993-05-14,-1.098,-0.0030000000000001137
1167,1993-05-21,-1.1,-0.0020000000000000018
1168,1993-05-28,-1.1,0.0
1169,1993-06-04,-1.102,-0.0020000000000000018
1170,1993-06-11,-1.109,-0.006999999999999895
1171,1993-06-18,-1.123,-0.014000000000000012
1172,1993-06-25,-1.143,-0.020000000000000018
1173,1993-07-02,-1.165,-0.02200000000000002
1174,1993-07-09,-1.184,-0.018999999999999906
1175,1993-07-16,-1.197,-0.013000000000000123
1176,1993-07-23,-1.204,-0.006999999999999895
1177,1993-07-30,-1.205,-0.001000000000000112
1178,1993-08-06,-1.203,0.0020000000000000018
1179,1993-08-13,-1.202,0.001000000000000112
1180,1993-08-20,-1.199,0.0029999999999998916
1181,1993-08-27,-1.193,0.006000000000000005
1182,1993-09-03,-1.182,0.01100000000000012
1183,1993-09-10,-1.165,0.016999999999999904
1184,1993-09-17,-1.141,0.02400000000000002
1185,1993-09-24,-1.115,0.026000000000000023
1186,1993-10-01,-1.088,0.026999999999999913
1187,1993-10-08,-1.061,0.027000000000000135
1188,1993-10-15,-1.036,0.02499999999999991
1189,1993-10-22,-1.009,0.027000000000000135
1190,1993-10-29,-0.981,0.027999999999999914
1191,1993-11-05,-0.955,0.026000000000000023
1192,1993-11-12,-0.936,0.018999999999999906
1193,1993-11-19,-0.927,0.009000000000000008
1194,1993-11-26,-0.93,-0.0030000000000000027
1195,1993-12-03,-0.946,-0.015999999999999903
1196,1993-12-10,-0.968,-0.02200000000000002
1197,1993-12-17,-0.991,-0.02300000000000002
1198,1993-12-24,-1.01,-0.019000000000000017
1199,1993-12-31,-1.02,-0.010000000000000009
1200,1994-01-07,-1.023,-0.0029999999999998916
1201,1994-01-14,-1.019,0.0040000000000000036
1202,1994-01-21,-1.008,0.010999999999999899
1203,1994-01-28,-0.994,0.014000000000000012
1204,1994-02-04,-0.973,0.02100000000000002
1205,1994-02-11,-0.944,0.029000000000000026
1206,1994-02-18,-0.908,0.03599999999999992
1207,1994-02-25,-0.865,0.04300000000000004
1208,1994-03-04,-0.816,0.049000000000000044
1209,1994-03-11,-0.766,0.04999999999999993
1210,1994-03-18,-0.722,0.04400000000000004
1211,1994-03-25,-0.684,0.03799999999999992
1212,1994-04-01,-0.656,0.028000000000000025
1213,1994-04-08,-0.637,0.019000000000000017
1214,1994-04-15,-0.624,0.013000000000000012
1215,1994-04-22,-0.615,0.009000000000000008
1216,1994-04-29,-0.613,0.0020000000000000018
1217,1994-05-06,-0.614,-0.0010000000000000009
1218,1994-05-13,-0.624,-0.010000000000000009
1219,1994-05-20,-0.64,-0.016000000000000014
1220,1994-05-27,-0.658,-0.018000000000000016
1221,1994-06-03,-0.669,-0.01100000000000001
1222,1994-06-10,-0.673,-0.0040000000000000036
1223,1994-06-17,-0.665,0.008000000000000007
1224,1994-06-24,-0.652,0.013000000000000012
1225,1994-07-01,-0.641,0.01100000000000001
1226,1994-07-08,-0.642,-0.0010000000000000009
1227,1994-07-15,-0.656,-0.014000000000000012
1228,1994-07-22,-0.683,-0.027000000000000024
1229,1994-07-29,-0.716,-0.03299999999999992
1230,1994-08-05,-0.749,-0.03300000000000003
1231,1994-08-12,-0.777,-0.028000000000000025
